client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations
f0660_10,854,,397,train,26414840,26414840,4621055250
f2350_98,855,,168,train,26414840,26414840,1980452250
f0081_26,855,,341,train,26414840,26414840,3960904500
f3732_30,855,,179,train,26414840,26414840,2112482400
f1926_49,855,,154,train,26414840,26414840,1716391950
f0236_17,855,,297,train,26414840,26414840,3432783900
f4038_15,855,,166,train,26414840,26414840,1848422100
f3217_28,855,,181,train,26414840,26414840,2112482400
f1736_04,855,,150,train,26414840,26414840,1716391950
f3316_22,855,,167,train,26414840,26414840,1980452250
f3367_07,855,,178,train,26414840,26414840,2112482400
f2566_51,855,,178,train,26414840,26414840,2112482400
f0358_32,855,,357,train,26414840,26414840,4224964800
f3408_47,855,,173,train,26414840,26414840,1980452250
f0577_19,855,,367,train,26414840,26414840,4356994950
f0850_30,855,,329,train,26414840,26414840,3828874350
f4022_12,855,,135,train,26414840,26414840,1584361800
f1039_40,855,,330,train,26414840,26414840,3828874350
f1828_25,855,,119,train,26414840,26414840,1320301500
f4042_33,855,,167,train,26414840,26414840,1980452250
f0473_21,855,,415,train,26414840,26414840,4885115550
f4027_34,855,,166,train,26414840,26414840,1848422100
f1121_47,855,,238,train,26414840,26414840,2772633150
f1317_00,855,,237,train,26414840,26414840,2772633150
f1997_00,855,,123,train,26414840,26414840,1452331650
f3514_20,855,,178,train,26414840,26414840,2112482400
f0745_35,855,,401,train,26414840,26414840,4753085400
f3917_03,855,,175,train,26414840,26414840,1980452250
f0570_31,855,,369,train,26414840,26414840,4356994950
f2339_76,855,,176,train,26414840,26414840,1980452250
f0043_10,855,,331,train,26414840,26414840,3828874350
f0607_27,855,,345,train,26414840,26414840,4092934650
f0979_22,855,,239,train,26414840,26414840,2772633150
f3345_12,855,,181,train,26414840,26414840,2112482400
f1002_33,855,,194,train,26414840,26414840,2244512550
f0938_10,855,,399,train,26414840,26414840,4621055250
f1589_38,856,,166,train,26414840,26414840,1848422100
f0986_02,856,,181,train,26414840,26414840,2112482400
f1030_04,856,,197,train,26414840,26414840,2244512550
f0678_26,856,,306,train,26414840,26414840,3564814050
f1351_29,856,,274,train,26414840,26414840,3168723600
f2280_57,856,,167,train,26414840,26414840,1980452250
f1989_45,856,,124,train,26414840,26414840,1452331650
f2553_92,856,,145,train,26414840,26414840,1716391950
f3113_40,856,,171,train,26414840,26414840,1980452250
f1216_32,856,,319,train,26414840,26414840,3696844200
f3623_42,856,,159,train,26414840,26414840,1848422100
f1721_26,856,,176,train,26414840,26414840,1980452250
f1317_00,856,,237,train,26414840,26414840,2772633150
f1322_16,856,,164,train,26414840,26414840,1848422100
f0267_24,856,,393,train,26414840,26414840,4621055250
f3412_27,856,,166,train,26414840,26414840,1848422100
f2453_70,856,,173,train,26414840,26414840,1980452250
f3641_13,856,,150,train,26414840,26414840,1716391950
f3657_40,856,,174,train,26414840,26414840,1980452250
f3290_01,856,,182,train,26414840,26414840,2112482400
f3687_48,856,,173,train,26414840,26414840,1980452250
f0081_26,856,,341,train,26414840,26414840,3960904500
f2350_98,856,,168,train,26414840,26414840,1980452250
f0727_27,856,,334,train,26414840,26414840,3960904500
f0570_31,856,,369,train,26414840,26414840,4356994950
f3316_22,856,,167,train,26414840,26414840,1980452250
f1881_37,856,,140,train,26414840,26414840,1584361800
f1031_37,856,,365,train,26414840,26414840,4224964800
f3514_20,856,,178,train,26414840,26414840,2112482400
f0380_37,856,,345,train,26414840,26414840,4092934650
f0153_35,856,,345,train,26414840,26414840,4092934650
f1191_18,856,,345,train,26414840,26414840,4092934650
f4027_34,856,,166,train,26414840,26414840,1848422100
f2405_90,856,,170,train,26414840,26414840,1980452250
f1883_03,856,,163,train,26414840,26414840,1848422100
f0899_05,857,,317,train,26414840,26414840,3696844200
f3657_40,857,,174,train,26414840,26414840,1980452250
f1797_27,857,,146,train,26414840,26414840,1716391950
f0032_27,857,,279,train,26414840,26414840,3300753750
f1121_47,857,,238,train,26414840,26414840,2772633150
f0628_05,857,,231,train,26414840,26414840,2640603000
f0727_27,857,,334,train,26414840,26414840,3960904500
f1216_32,857,,319,train,26414840,26414840,3696844200
f4079_43,857,,152,train,26414840,26414840,1716391950
f0262_15,857,,378,train,26414840,26414840,4489025100
f2339_76,857,,176,train,26414840,26414840,1980452250
f1498_08,857,,234,train,26414840,26414840,2772633150
f1773_18,857,,158,train,26414840,26414840,1848422100
f2441_83,857,,147,train,26414840,26414840,1716391950
f1997_00,857,,123,train,26414840,26414840,1452331650
f3748_29,857,,175,train,26414840,26414840,1980452250
f1535_20,857,,156,train,26414840,26414840,1848422100
f0056_01,857,,344,train,26414840,26414840,3960904500
f1721_26,857,,176,train,26414840,26414840,1980452250
f0479_35,857,,366,train,26414840,26414840,4224964800
f1322_16,857,,164,train,26414840,26414840,1848422100
f0071_21,857,,301,train,26414840,26414840,3564814050
f4038_15,857,,166,train,26414840,26414840,1848422100
f0236_17,857,,297,train,26414840,26414840,3432783900
f3221_05,857,,169,train,26414840,26414840,1980452250
f4018_10,857,,182,train,26414840,26414840,2112482400
f1989_45,857,,124,train,26414840,26414840,1452331650
f3258_46,857,,178,train,26414840,26414840,2112482400
f3549_47,857,,152,train,26414840,26414840,1716391950
f1963_27,857,,178,train,26414840,26414840,2112482400
f1867_44,857,,111,train,26414840,26414840,1188271350
f1351_29,857,,274,train,26414840,26414840,3168723600
f0660_10,857,,397,train,26414840,26414840,4621055250
f1258_19,857,,214,train,26414840,26414840,2508572850
f1336_30,857,,262,train,26414840,26414840,3036693450
f0718_13,858,,336,train,26414840,26414840,3960904500
f0938_10,858,,399,train,26414840,26414840,4621055250
f3290_01,858,,182,train,26414840,26414840,2112482400
f0032_27,858,,279,train,26414840,26414840,3300753750
f0071_21,858,,301,train,26414840,26414840,3564814050
f3345_12,858,,181,train,26414840,26414840,2112482400
f1230_10,858,,269,train,26414840,26414840,3168723600
f2217_71,858,,181,train,26414840,26414840,2112482400
f1121_47,858,,238,train,26414840,26414840,2772633150
f2378_69,858,,166,train,26414840,26414840,1848422100
f0700_20,858,,373,train,26414840,26414840,4356994950
f2455_72,858,,173,train,26414840,26414840,1980452250
f0043_10,858,,331,train,26414840,26414840,3828874350
f1883_03,858,,163,train,26414840,26414840,1848422100
f3496_38,858,,164,train,26414840,26414840,1848422100
f3732_30,858,,179,train,26414840,26414840,2112482400
f1317_00,858,,237,train,26414840,26414840,2772633150
f0473_21,858,,415,train,26414840,26414840,4885115550
f1760_27,858,,159,train,26414840,26414840,1848422100
f1296_02,858,,228,train,26414840,26414840,2640603000
f0727_27,858,,334,train,26414840,26414840,3960904500
f2372_55,858,,163,train,26414840,26414840,1848422100
f3408_47,858,,173,train,26414840,26414840,1980452250
f3657_40,858,,174,train,26414840,26414840,1980452250
f1775_42,858,,177,train,26414840,26414840,1980452250
f0899_05,858,,317,train,26414840,26414840,3696844200
f0475_47,858,,272,train,26414840,26414840,3168723600
f1922_38,858,,153,train,26414840,26414840,1716391950
f0660_10,858,,397,train,26414840,26414840,4621055250
f2252_75,858,,162,train,26414840,26414840,1848422100
f1498_08,858,,234,train,26414840,26414840,2772633150
f3549_47,858,,152,train,26414840,26414840,1716391950
f3641_13,858,,150,train,26414840,26414840,1716391950
f0577_19,858,,367,train,26414840,26414840,4356994950
f1721_26,858,,176,train,26414840,26414840,1980452250
f3623_42,859,,159,train,26414840,26414840,1848422100
f4027_34,859,,166,train,26414840,26414840,1848422100
f1258_19,859,,214,train,26414840,26414840,2508572850
f2372_55,859,,163,train,26414840,26414840,1848422100
f2280_57,859,,167,train,26414840,26414840,1980452250
f3170_08,859,,177,train,26414840,26414840,1980452250
f3917_03,859,,175,train,26414840,26414840,1980452250
f1090_13,859,,230,train,26414840,26414840,2640603000
f1963_27,859,,178,train,26414840,26414840,2112482400
f0745_35,859,,401,train,26414840,26414840,4753085400
f3748_29,859,,175,train,26414840,26414840,1980452250
f0986_02,859,,181,train,26414840,26414840,2112482400
f2350_98,859,,168,train,26414840,26414840,1980452250
f0032_27,859,,279,train,26414840,26414840,3300753750
f1797_27,859,,146,train,26414840,26414840,1716391950
f3175_03,859,,148,train,26414840,26414840,1716391950
f3514_20,859,,178,train,26414840,26414840,2112482400
f3258_46,859,,178,train,26414840,26414840,2112482400
f1589_38,859,,166,train,26414840,26414840,1848422100
f2340_80,859,,179,train,26414840,26414840,2112482400
f1428_25,859,,320,train,26414840,26414840,3696844200
f3855_47,859,,161,train,26414840,26414840,1848422100
f1252_21,859,,206,train,26414840,26414840,2376542700
f1883_03,859,,163,train,26414840,26414840,1848422100
f1874_36,859,,133,train,26414840,26414840,1452331650
f0276_07,859,,357,train,26414840,26414840,4224964800
f4038_15,859,,166,train,26414840,26414840,1848422100
f2566_51,859,,178,train,26414840,26414840,2112482400
f3614_06,859,,176,train,26414840,26414840,1980452250
f3519_18,859,,144,train,26414840,26414840,1584361800
f1216_32,859,,319,train,26414840,26414840,3696844200
f2437_50,859,,166,train,26414840,26414840,1848422100
f1218_35,859,,273,train,26414840,26414840,3168723600
f1922_38,859,,153,train,26414840,26414840,1716391950
f0880_16,859,,293,train,26414840,26414840,3432783900
f1296_02,860,,228,train,26414840,26414840,2640603000
f2102_52,860,,165,train,26414840,26414840,1848422100
f4042_33,860,,167,train,26414840,26414840,1980452250
f2553_92,860,,145,train,26414840,26414840,1716391950
f3221_05,860,,169,train,26414840,26414840,1980452250
f3170_08,860,,177,train,26414840,26414840,1980452250
f0979_22,860,,239,train,26414840,26414840,2772633150
f2550_79,860,,163,train,26414840,26414840,1848422100
f0880_16,860,,293,train,26414840,26414840,3432783900
f1090_13,860,,230,train,26414840,26414840,2640603000
f2340_80,860,,179,train,26414840,26414840,2112482400
f1438_26,860,,114,train,26414840,26414840,1320301500
f0204_21,860,,355,train,26414840,26414840,4092934650
f3966_01,860,,175,train,26414840,26414840,1980452250
f1880_06,860,,146,train,26414840,26414840,1716391950
f3463_16,860,,171,train,26414840,26414840,1980452250
f0085_01,860,,370,train,26414840,26414840,4356994950
f4022_12,860,,135,train,26414840,26414840,1584361800
f0577_19,860,,367,train,26414840,26414840,4356994950
f0384_36,860,,384,train,26414840,26414840,4489025100
f3687_48,860,,173,train,26414840,26414840,1980452250
f1874_36,860,,133,train,26414840,26414840,1452331650
f0475_47,860,,272,train,26414840,26414840,3168723600
f0473_21,860,,415,train,26414840,26414840,4885115550
f2117_54,860,,151,train,26414840,26414840,1716391950
f1039_40,860,,330,train,26414840,26414840,3828874350
f1317_00,860,,237,train,26414840,26414840,2772633150
f1230_10,860,,269,train,26414840,26414840,3168723600
f3917_03,860,,175,train,26414840,26414840,1980452250
f2379_68,860,,164,train,26414840,26414840,1848422100
f0566_02,860,,298,train,26414840,26414840,3432783900
f3641_13,860,,150,train,26414840,26414840,1716391950
f3698_01,860,,166,train,26414840,26414840,1848422100
f0153_35,860,,345,train,26414840,26414840,4092934650
f3571_20,860,,154,train,26414840,26414840,1716391950
f1221_17,861,,138,train,26414840,26414840,1584361800
f3687_48,861,,173,train,26414840,26414840,1980452250
f1874_36,861,,133,train,26414840,26414840,1452331650
f3917_03,861,,175,train,26414840,26414840,1980452250
f3258_46,861,,178,train,26414840,26414840,2112482400
f1528_18,861,,176,train,26414840,26414840,1980452250
f1039_40,861,,330,train,26414840,26414840,3828874350
f0345_23,861,,257,train,26414840,26414840,3036693450
f3657_40,861,,174,train,26414840,26414840,1980452250
f0092_16,861,,383,train,26414840,26414840,4489025100
f1633_35,861,,173,train,26414840,26414840,1980452250
f2339_76,861,,176,train,26414840,26414840,1980452250
f3367_07,861,,178,train,26414840,26414840,2112482400
f1024_46,861,,365,train,26414840,26414840,4224964800
f1296_02,861,,228,train,26414840,26414840,2640603000
f1563_24,861,,146,train,26414840,26414840,1716391950
f1218_35,861,,273,train,26414840,26414840,3168723600
f0384_36,861,,384,train,26414840,26414840,4489025100
f3693_03,861,,163,train,26414840,26414840,1848422100
f1030_04,861,,197,train,26414840,26414840,2244512550
f2294_71,861,,171,train,26414840,26414840,1980452250
f3105_03,861,,165,train,26414840,26414840,1848422100
f1922_38,861,,153,train,26414840,26414840,1716391950
f0085_01,861,,370,train,26414840,26414840,4356994950
f3345_12,861,,181,train,26414840,26414840,2112482400
f0879_35,861,,194,train,26414840,26414840,2244512550
f0727_27,861,,334,train,26414840,26414840,3960904500
f3133_33,861,,182,train,26414840,26414840,2112482400
f1191_18,861,,345,train,26414840,26414840,4092934650
f3961_03,861,,169,train,26414840,26414840,1980452250
f2372_55,861,,163,train,26414840,26414840,1848422100
f0513_18,861,,361,train,26414840,26414840,4224964800
f3614_06,861,,176,train,26414840,26414840,1980452250
f1322_16,861,,164,train,26414840,26414840,1848422100
f1867_44,861,,111,train,26414840,26414840,1188271350
f0032_27,862,,279,train,26414840,26414840,3300753750
f0814_03,862,,382,train,26414840,26414840,4489025100
f3297_22,862,,175,train,26414840,26414840,1980452250
f1230_10,862,,269,train,26414840,26414840,3168723600
f3212_36,862,,181,train,26414840,26414840,2112482400
f1633_35,862,,173,train,26414840,26414840,1980452250
f2484_76,862,,176,train,26414840,26414840,1980452250
f3408_47,862,,173,train,26414840,26414840,1980452250
f2471_82,862,,163,train,26414840,26414840,1848422100
f1799_27,862,,178,train,26414840,26414840,2112482400
f3786_04,862,,171,train,26414840,26414840,1980452250
f0566_02,862,,298,train,26414840,26414840,3432783900
f0570_31,862,,369,train,26414840,26414840,4356994950
f1736_04,862,,150,train,26414840,26414840,1716391950
f1090_13,862,,230,train,26414840,26414840,2640603000
f1030_04,862,,197,train,26414840,26414840,2244512550
f2379_68,862,,164,train,26414840,26414840,1848422100
f0071_21,862,,301,train,26414840,26414840,3564814050
f2117_54,862,,151,train,26414840,26414840,1716391950
f3367_07,862,,178,train,26414840,26414840,2112482400
f2280_57,862,,167,train,26414840,26414840,1980452250
f3514_20,862,,178,train,26414840,26414840,2112482400
f2550_79,862,,163,train,26414840,26414840,1848422100
f0634_01,862,,342,train,26414840,26414840,3960904500
f0358_32,862,,357,train,26414840,26414840,4224964800
f3258_46,862,,178,train,26414840,26414840,2112482400
f4018_10,862,,182,train,26414840,26414840,2112482400
f1879_44,862,,147,train,26414840,26414840,1716391950
f0345_23,862,,257,train,26414840,26414840,3036693450
f1434_10,862,,271,train,26414840,26414840,3168723600
f0986_02,862,,181,train,26414840,26414840,2112482400
f3175_03,862,,148,train,26414840,26414840,1716391950
f4042_33,862,,167,train,26414840,26414840,1980452250
f3221_05,862,,169,train,26414840,26414840,1980452250
f1498_08,862,,234,train,26414840,26414840,2772633150
f2471_82,863,,163,train,26414840,26414840,1848422100
f1090_13,863,,230,train,26414840,26414840,2640603000
f1874_36,863,,133,train,26414840,26414840,1452331650
f3221_05,863,,169,train,26414840,26414840,1980452250
f0267_24,863,,393,train,26414840,26414840,4621055250
f1317_00,863,,237,train,26414840,26414840,2772633150
f3659_25,863,,162,train,26414840,26414840,1848422100
f0345_23,863,,257,train,26414840,26414840,3036693450
f3748_29,863,,175,train,26414840,26414840,1980452250
f1633_35,863,,173,train,26414840,26414840,1980452250
f3786_04,863,,171,train,26414840,26414840,1980452250
f4038_15,863,,166,train,26414840,26414840,1848422100
f1002_33,863,,194,train,26414840,26414840,2244512550
f2217_71,863,,181,train,26414840,26414840,2112482400
f3855_47,863,,161,train,26414840,26414840,1848422100
f3657_40,863,,174,train,26414840,26414840,1980452250
f0814_03,863,,382,train,26414840,26414840,4489025100
f0153_35,863,,345,train,26414840,26414840,4092934650
f1258_19,863,,214,train,26414840,26414840,2508572850
f1775_42,863,,177,train,26414840,26414840,1980452250
f1230_10,863,,269,train,26414840,26414840,3168723600
f1434_10,863,,271,train,26414840,26414840,3168723600
f0033_49,863,,338,train,26414840,26414840,3960904500
f3614_06,863,,176,train,26414840,26414840,1980452250
f3175_03,863,,148,train,26414840,26414840,1716391950
f1296_02,863,,228,train,26414840,26414840,2640603000
f3549_47,863,,152,train,26414840,26414840,1716391950
f0745_35,863,,401,train,26414840,26414840,4753085400
f3868_35,863,,173,train,26414840,26414840,1980452250
f0718_13,863,,336,train,26414840,26414840,3960904500
f4027_34,863,,166,train,26414840,26414840,1848422100
f0628_05,863,,231,train,26414840,26414840,2640603000
f1867_44,863,,111,train,26414840,26414840,1188271350
f1883_03,863,,163,train,26414840,26414840,1848422100
f3623_42,863,,159,train,26414840,26414840,1848422100
f0070_14,864,,396,train,26414840,26414840,4621055250
f0700_20,864,,373,train,26414840,26414840,4356994950
f0475_47,864,,272,train,26414840,26414840,3168723600
f0850_30,864,,329,train,26414840,26414840,3828874350
f1528_18,864,,176,train,26414840,26414840,1980452250
f3853_22,864,,173,train,26414840,26414840,1980452250
f0938_10,864,,399,train,26414840,26414840,4621055250
f2372_55,864,,163,train,26414840,26414840,1848422100
f1633_35,864,,173,train,26414840,26414840,1980452250
f3693_03,864,,163,train,26414840,26414840,1848422100
f3212_36,864,,181,train,26414840,26414840,2112482400
f2441_83,864,,147,train,26414840,26414840,1716391950
f2454_73,864,,177,train,26414840,26414840,1980452250
f1469_25,864,,266,train,26414840,26414840,3036693450
f1589_38,864,,166,train,26414840,26414840,1848422100
f1230_10,864,,269,train,26414840,26414840,3168723600
f1121_47,864,,238,train,26414840,26414840,2772633150
f0731_05,864,,344,train,26414840,26414840,3960904500
f1989_45,864,,124,train,26414840,26414840,1452331650
f0689_06,864,,270,train,26414840,26414840,3168723600
f3786_04,864,,171,train,26414840,26414840,1980452250
f3113_40,864,,171,train,26414840,26414840,1980452250
f0267_24,864,,393,train,26414840,26414840,4621055250
f2471_82,864,,163,train,26414840,26414840,1848422100
f1498_08,864,,234,train,26414840,26414840,2772633150
f3748_29,864,,175,train,26414840,26414840,1980452250
f0719_05,864,,283,train,26414840,26414840,3300753750
f1090_13,864,,230,train,26414840,26414840,2640603000
f2294_71,864,,171,train,26414840,26414840,1980452250
f3855_47,864,,161,train,26414840,26414840,1848422100
f0879_35,864,,194,train,26414840,26414840,2244512550
f1434_10,864,,271,train,26414840,26414840,3168723600
f4042_33,864,,167,train,26414840,26414840,1980452250
f3250_14,864,,178,train,26414840,26414840,2112482400
f3345_12,864,,181,train,26414840,26414840,2112482400
f0745_35,865,,401,train,26414840,26414840,4753085400
f2379_68,865,,164,train,26414840,26414840,1848422100
f3853_22,865,,173,train,26414840,26414840,1980452250
f2101_62,865,,149,train,26414840,26414840,1716391950
f3147_41,865,,181,train,26414840,26414840,2112482400
f1121_47,865,,238,train,26414840,26414840,2772633150
f3855_47,865,,161,train,26414840,26414840,1848422100
f2566_51,865,,178,train,26414840,26414840,2112482400
f1218_35,865,,273,train,26414840,26414840,3168723600
f0153_35,865,,345,train,26414840,26414840,4092934650
f1874_36,865,,133,train,26414840,26414840,1452331650
f3297_22,865,,175,train,26414840,26414840,1980452250
f3463_16,865,,171,train,26414840,26414840,1980452250
f2437_50,865,,166,train,26414840,26414840,1848422100
f2550_79,865,,163,train,26414840,26414840,1848422100
f0267_24,865,,393,train,26414840,26414840,4621055250
f1090_13,865,,230,train,26414840,26414840,2640603000
f3571_20,865,,154,train,26414840,26414840,1716391950
f0727_27,865,,334,train,26414840,26414840,3960904500
f3732_30,865,,179,train,26414840,26414840,2112482400
f1773_18,865,,158,train,26414840,26414840,1848422100
f0236_17,865,,297,train,26414840,26414840,3432783900
f0513_18,865,,361,train,26414840,26414840,4224964800
f0814_03,865,,382,train,26414840,26414840,4489025100
f3961_03,865,,169,train,26414840,26414840,1980452250
f2455_72,865,,173,train,26414840,26414840,1980452250
f0033_49,865,,338,train,26414840,26414840,3960904500
f1880_06,865,,146,train,26414840,26414840,1716391950
f1336_30,865,,262,train,26414840,26414840,3036693450
f2438_76,865,,164,train,26414840,26414840,1848422100
f0719_05,865,,283,train,26414840,26414840,3300753750
f2441_83,865,,147,train,26414840,26414840,1716391950
f2553_92,865,,145,train,26414840,26414840,1716391950
f1760_27,865,,159,train,26414840,26414840,1848422100
f1799_27,865,,178,train,26414840,26414840,2112482400
f2378_69,866,,166,train,26414840,26414840,1848422100
f0473_21,866,,415,train,26414840,26414840,4885115550
f2484_76,866,,176,train,26414840,26414840,1980452250
f1024_46,866,,365,train,26414840,26414840,4224964800
f0850_30,866,,329,train,26414840,26414840,3828874350
f3549_47,866,,152,train,26414840,26414840,1716391950
f2454_73,866,,177,train,26414840,26414840,1980452250
f1773_18,866,,158,train,26414840,26414840,1848422100
f0043_10,866,,331,train,26414840,26414840,3828874350
f0607_27,866,,345,train,26414840,26414840,4092934650
f1797_27,866,,146,train,26414840,26414840,1716391950
f1322_16,866,,164,train,26414840,26414840,1848422100
f0745_35,866,,401,train,26414840,26414840,4753085400
f1039_40,866,,330,train,26414840,26414840,3828874350
f1926_49,866,,154,train,26414840,26414840,1716391950
f0488_39,866,,386,train,26414840,26414840,4489025100
f2437_50,866,,166,train,26414840,26414840,1848422100
f0628_05,866,,231,train,26414840,26414840,2640603000
f2441_83,866,,147,train,26414840,26414840,1716391950
f1230_10,866,,269,train,26414840,26414840,3168723600
f3641_13,866,,150,train,26414840,26414840,1716391950
f0577_19,866,,367,train,26414840,26414840,4356994950
f1221_17,866,,138,train,26414840,26414840,1584361800
f1351_29,866,,274,train,26414840,26414840,3168723600
f0236_17,866,,297,train,26414840,26414840,3432783900
f1191_18,866,,345,train,26414840,26414840,4092934650
f0678_26,866,,306,train,26414840,26414840,3564814050
f0901_39,866,,364,train,26414840,26414840,4224964800
f0056_01,866,,344,train,26414840,26414840,3960904500
f3866_43,866,,148,train,26414840,26414840,1716391950
f2252_75,866,,162,train,26414840,26414840,1848422100
f1218_35,866,,273,train,26414840,26414840,3168723600
f2550_79,866,,163,train,26414840,26414840,1848422100
f1434_10,866,,271,train,26414840,26414840,3168723600
f2379_68,866,,164,train,26414840,26414840,1848422100
f2280_57,867,,167,train,26414840,26414840,1980452250
f0938_10,867,,399,train,26414840,26414840,4621055250
f0850_30,867,,329,train,26414840,26414840,3828874350
f0570_31,867,,369,train,26414840,26414840,4356994950
f1039_40,867,,330,train,26414840,26414840,3828874350
f0262_15,867,,378,train,26414840,26414840,4489025100
f1797_27,867,,146,train,26414840,26414840,1716391950
f3641_13,867,,150,train,26414840,26414840,1716391950
f1218_35,867,,273,train,26414840,26414840,3168723600
f0236_17,867,,297,train,26414840,26414840,3432783900
f2102_52,867,,165,train,26414840,26414840,1848422100
f3113_40,867,,171,train,26414840,26414840,1980452250
f0577_19,867,,367,train,26414840,26414840,4356994950
f2294_71,867,,171,train,26414840,26414840,1980452250
f0204_21,867,,355,train,26414840,26414840,4092934650
f1030_04,867,,197,train,26414840,26414840,2244512550
f0071_21,867,,301,train,26414840,26414840,3564814050
f1428_25,867,,320,train,26414840,26414840,3696844200
f2471_82,867,,163,train,26414840,26414840,1848422100
f1322_16,867,,164,train,26414840,26414840,1848422100
f4079_43,867,,152,train,26414840,26414840,1716391950
f1828_25,867,,119,train,26414840,26414840,1320301500
f0475_47,867,,272,train,26414840,26414840,3168723600
f0899_05,867,,317,train,26414840,26414840,3696844200
f0056_01,867,,344,train,26414840,26414840,3960904500
f3217_28,867,,181,train,26414840,26414840,2112482400
f1498_08,867,,234,train,26414840,26414840,2772633150
f2454_73,867,,177,train,26414840,26414840,1980452250
f1336_30,867,,262,train,26414840,26414840,3036693450
f3105_03,867,,165,train,26414840,26414840,1848422100
f2553_92,867,,145,train,26414840,26414840,1716391950
f4042_33,867,,167,train,26414840,26414840,1980452250
f0689_06,867,,270,train,26414840,26414840,3168723600
f0276_07,867,,357,train,26414840,26414840,4224964800
f1926_49,867,,154,train,26414840,26414840,1716391950
f1797_27,868,,146,train,26414840,26414840,1716391950
f1913_37,868,,144,train,26414840,26414840,1584361800
f1216_32,868,,319,train,26414840,26414840,3696844200
f0513_18,868,,361,train,26414840,26414840,4224964800
f3917_03,868,,175,train,26414840,26414840,1980452250
f1121_47,868,,238,train,26414840,26414840,2772633150
f1428_25,868,,320,train,26414840,26414840,3696844200
f0380_37,868,,345,train,26414840,26414840,4092934650
f1989_45,868,,124,train,26414840,26414840,1452331650
f1880_06,868,,146,train,26414840,26414840,1716391950
f1296_02,868,,228,train,26414840,26414840,2640603000
f0628_05,868,,231,train,26414840,26414840,2640603000
f2471_82,868,,163,train,26414840,26414840,1848422100
f2014_07,868,,165,train,26414840,26414840,1848422100
f2437_50,868,,166,train,26414840,26414840,1848422100
f3853_22,868,,173,train,26414840,26414840,1980452250
f1030_04,868,,197,train,26414840,26414840,2244512550
f1773_18,868,,158,train,26414840,26414840,1848422100
f0070_14,868,,396,train,26414840,26414840,4621055250
f0473_21,868,,415,train,26414840,26414840,4885115550
f4022_12,868,,135,train,26414840,26414840,1584361800
f3345_12,868,,181,train,26414840,26414840,2112482400
f1799_27,868,,178,train,26414840,26414840,2112482400
f3250_14,868,,178,train,26414840,26414840,2112482400
f2372_55,868,,163,train,26414840,26414840,1848422100
f2378_69,868,,166,train,26414840,26414840,1848422100
f1828_25,868,,119,train,26414840,26414840,1320301500
f1633_35,868,,173,train,26414840,26414840,1980452250
f1039_40,868,,330,train,26414840,26414840,3828874350
f0345_23,868,,257,train,26414840,26414840,3036693450
f0071_21,868,,301,train,26414840,26414840,3564814050
f1258_19,868,,214,train,26414840,26414840,2508572850
f2101_62,868,,149,train,26414840,26414840,1716391950
f1563_24,868,,146,train,26414840,26414840,1716391950
f1317_00,868,,237,train,26414840,26414840,2772633150
f2350_98,869,,168,train,26414840,26414840,1980452250
f0570_31,869,,369,train,26414840,26414840,4356994950
f3212_36,869,,181,train,26414840,26414840,2112482400
f1031_37,869,,365,train,26414840,26414840,4224964800
f0056_01,869,,344,train,26414840,26414840,3960904500
f3614_06,869,,176,train,26414840,26414840,1980452250
f0479_35,869,,366,train,26414840,26414840,4224964800
f1989_45,869,,124,train,26414840,26414840,1452331650
f0607_27,869,,345,train,26414840,26414840,4092934650
f3657_40,869,,174,train,26414840,26414840,1980452250
f0719_05,869,,283,train,26414840,26414840,3300753750
f1535_20,869,,156,train,26414840,26414840,1848422100
f0384_36,869,,384,train,26414840,26414840,4489025100
f3641_13,869,,150,train,26414840,26414840,1716391950
f1963_27,869,,178,train,26414840,26414840,2112482400
f2484_76,869,,176,train,26414840,26414840,1980452250
f2102_52,869,,165,train,26414840,26414840,1848422100
f1296_02,869,,228,train,26414840,26414840,2640603000
f1881_37,869,,140,train,26414840,26414840,1584361800
f1528_18,869,,176,train,26414840,26414840,1980452250
f0745_35,869,,401,train,26414840,26414840,4753085400
f4038_15,869,,166,train,26414840,26414840,1848422100
f1775_42,869,,177,train,26414840,26414840,1980452250
f0577_19,869,,367,train,26414840,26414840,4356994950
f0731_05,869,,344,train,26414840,26414840,3960904500
f2566_51,869,,178,train,26414840,26414840,2112482400
f4027_34,869,,166,train,26414840,26414840,1848422100
f3698_01,869,,166,train,26414840,26414840,1848422100
f0276_07,869,,357,train,26414840,26414840,4224964800
f0727_27,869,,334,train,26414840,26414840,3960904500
f3290_01,869,,182,train,26414840,26414840,2112482400
f1090_13,869,,230,train,26414840,26414840,2640603000
f0043_10,869,,331,train,26414840,26414840,3828874350
f3748_29,869,,175,train,26414840,26414840,1980452250
f2553_92,869,,145,train,26414840,26414840,1716391950
f1828_25,870,,119,train,26414840,26414840,1320301500
f3250_14,870,,178,train,26414840,26414840,2112482400
f3212_36,870,,181,train,26414840,26414840,2112482400
f1633_35,870,,173,train,26414840,26414840,1980452250
f2350_98,870,,168,train,26414840,26414840,1980452250
f3496_38,870,,164,train,26414840,26414840,1848422100
f0380_37,870,,345,train,26414840,26414840,4092934650
f3367_07,870,,178,train,26414840,26414840,2112482400
f2101_62,870,,149,train,26414840,26414840,1716391950
f0628_05,870,,231,train,26414840,26414840,2640603000
f0745_35,870,,401,train,26414840,26414840,4753085400
